"id","labels","properties"
"5bf1ae4c-d6df-53fd-8761-b02f75f1b4be","Event","{""name"": ""Sailing"", ""description"": ""Narrative of sailing with raft"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""As soon as I got started I took out after the raft, hot and heavy,\\nright down the tow-head. That was all right as far as it went, but the\\ntow-head warn\u2019t sixty yards long, and the minute I flew by the foot of\\nit I shot out into the solid white fog, and hadn\u2019t no more idea which\\nway I was going than a dead man."", ""chunk_order_number"": 535, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-06-28T18:46:59Z""}"
"02697f6b-001c-5dcf-bc91-cf6f6e51ec23","Actor","{""name"": ""dead man"", ""description"": ""dead man"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""As soon as I got started I took out after the raft, hot and heavy,\\nright down the tow-head. That was all right as far as it went, but the\\ntow-head warn\u2019t sixty yards long, and the minute I flew by the foot of\\nit I shot out into the solid white fog, and hadn\u2019t no more idea which\\nway I was going than a dead man."", ""chunk_order_number"": 535, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-06-28T18:46:59Z""}"
"b0cfc84f-f370-5917-b0ef-30930edae3b8","Event","{""name"": ""flying by"", ""description"": ""flew by the foot"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""As soon as I got started I took out after the raft, hot and heavy,\\nright down the tow-head. That was all right as far as it went, but the\\ntow-head warn\u2019t sixty yards long, and the minute I flew by the foot of\\nit I shot out into the solid white fog, and hadn\u2019t no more idea which\\nway I was going than a dead man."", ""chunk_order_number"": 535, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-06-28T18:46:59Z""}"
"a76c911f-9abc-5ce2-88d8-fbe334eb86fe","Location","{""name"": ""solid white fog"", ""description"": ""solid white fog"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""As soon as I got started I took out after the raft, hot and heavy,\\nright down the tow-head. That was all right as far as it went, but the\\ntow-head warn\u2019t sixty yards long, and the minute I flew by the foot of\\nit I shot out into the solid white fog, and hadn\u2019t no more idea which\\nway I was going than a dead man."", ""chunk_order_number"": 535, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-06-28T18:46:59Z""}"
"c2fd2c9e-75a0-5639-8720-98af7624053d","Chunk","{""text"": ""Thinks I, it won\u2019t do to paddle; first I know I\u2019ll run into the bank or\\na tow-head or something; I got to set still and float, and yet it\u2019s\\nmighty fidgety business to have to hold your hands still at such a\\ntime. I whooped and listened. Away down there somewheres I hears a\\nsmall whoop, and up comes my spirits. I went tearing after it,\\nlistening sharp to hear it again. The next time it come, I see I warn\u2019t\\nheading for it, but heading away to the right of it. And the next time\\nI was heading away to the left of it\u2014and not gaining on it much either,\\nfor I was flying around, this way and that and t\u2019other, but it was\\ngoing straight ahead all the time."", ""name"": ""Chunk 536"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""Thinks I, it won\u2019t do to paddle; first I know I\u2019ll run into the bank or\\na tow-head or something; I got to set still and float, and yet it\u2019s\\nmighty fidgety business to have to hold your hands still at such a\\ntime. I whooped and listened. Away down there somewheres I hears a\\nsmall whoop, and up comes my spirits. I went tearing after it,\\nlistening sharp to hear it again. The next time it come, I see I warn\u2019t\\nheading for it, but heading away to the right of it. And the next time\\nI was heading away to the left of it\u2014and not gaining on it much either,\\nfor I was flying around, this way and that and t\u2019other, but it was\\ngoing straight ahead all the time."", ""chunk_order_number"": 536, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"2aa14356-4ab8-50b4-800d-288214672e52","Intangible","{""name"": ""spirits"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""Thinks I, it won\u2019t do to paddle; first I know I\u2019ll run into the bank or\\na tow-head or something; I got to set still and float, and yet it\u2019s\\nmighty fidgety business to have to hold your hands still at such a\\ntime. I whooped and listened. Away down there somewheres I hears a\\nsmall whoop, and up comes my spirits. I went tearing after it,\\nlistening sharp to hear it again. The next time it come, I see I warn\u2019t\\nheading for it, but heading away to the right of it. And the next time\\nI was heading away to the left of it\u2014and not gaining on it much either,\\nfor I was flying around, this way and that and t\u2019other, but it was\\ngoing straight ahead all the time."", ""chunk_order_number"": 536, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"2c4040a6-3bfd-51e7-90eb-4efe700e1e55","Event","{""name"": ""whooping"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""Thinks I, it won\u2019t do to paddle; first I know I\u2019ll run into the bank or\\na tow-head or something; I got to set still and float, and yet it\u2019s\\nmighty fidgety business to have to hold your hands still at such a\\ntime. I whooped and listened. Away down there somewheres I hears a\\nsmall whoop, and up comes my spirits. I went tearing after it,\\nlistening sharp to hear it again. The next time it come, I see I warn\u2019t\\nheading for it, but heading away to the right of it. And the next time\\nI was heading away to the left of it\u2014and not gaining on it much either,\\nfor I was flying around, this way and that and t\u2019other, but it was\\ngoing straight ahead all the time."", ""chunk_order_number"": 536, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"2583112e-63ce-55c1-a58b-60866e19af2c","Actor","{""name"": ""somebody else"", ""description"": ""An actor"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I did wish the fool would think to beat a tin pan, and beat it all the\\ntime, but he never did, and it was the still places between the whoops\\nthat was making the trouble for me. Well, I fought along, and directly\\nI hears the whoop _behind_ me. I was tangled good now. That was\\nsomebody else\u2019s whoop, or else I was turned around."", ""chunk_order_number"": 537, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T15:20:00Z""}"
"0c5b3a45-c37a-589c-b3c2-b54caff9bef9","Object","{""name"": ""tin pan"", ""description"": ""An object"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I did wish the fool would think to beat a tin pan, and beat it all the\\ntime, but he never did, and it was the still places between the whoops\\nthat was making the trouble for me. Well, I fought along, and directly\\nI hears the whoop _behind_ me. I was tangled good now. That was\\nsomebody else\u2019s whoop, or else I was turned around."", ""chunk_order_number"": 537, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T15:20:00Z""}"
"7383e117-dbf9-5967-8bc1-af6792470b25","Event","{""name"": ""whoops"", ""description"": ""An event"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I did wish the fool would think to beat a tin pan, and beat it all the\\ntime, but he never did, and it was the still places between the whoops\\nthat was making the trouble for me. Well, I fought along, and directly\\nI hears the whoop _behind_ me. I was tangled good now. That was\\nsomebody else\u2019s whoop, or else I was turned around."", ""chunk_order_number"": 537, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T15:20:00Z""}"
"fdd64c70-1a97-5fd5-bc83-78241c08b365","Chunk","{""name"": ""Chunk 538"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I throwed the paddle down. I heard the whoop again; it was behind me\\nyet, but in a different place; it kept coming, and kept changing its\\nplace, and I kept answering, till by-and-by it was in front of me\\nagain, and I knowed the current had swung the canoe\u2019s head down-stream,\\nand I was all right if that was Jim and not some other raftsman\\nhollering. I couldn\u2019t tell nothing about voices in a fog, for nothing\\ndon\u2019t look natural nor sound natural in a fog."", ""chunk_order_number"": 538, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T14:53:20Z""}"
"b15ba90a-5321-5cd2-8933-e8ad84472a67","Actor","{""name"": ""raftsman"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I throwed the paddle down. I heard the whoop again; it was behind me\\nyet, but in a different place; it kept coming, and kept changing its\\nplace, and I kept answering, till by-and-by it was in front of me\\nagain, and I knowed the current had swung the canoe\u2019s head down-stream,\\nand I was all right if that was Jim and not some other raftsman\\nhollering. I couldn\u2019t tell nothing about voices in a fog, for nothing\\ndon\u2019t look natural nor sound natural in a fog."", ""chunk_order_number"": 538, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T14:53:20Z""}"
"53568a68-9d72-5e27-83fe-7051611e7df2","Location","{""name"": ""the left"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""The whooping went on, and in about a minute I come a-booming down on a\\ncut bank with smoky ghosts of big trees on it, and the current throwed\\nme off to the left and shot by, amongst a lot of snags that fairly\\nroared, the currrent was tearing by them so swift."", ""chunk_order_number"": 539, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"597c36a0-1051-54f4-87be-5a882b3f0277","Location","{""name"": ""snags"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""The whooping went on, and in about a minute I come a-booming down on a\\ncut bank with smoky ghosts of big trees on it, and the current throwed\\nme off to the left and shot by, amongst a lot of snags that fairly\\nroared, the currrent was tearing by them so swift."", ""chunk_order_number"": 539, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"92c6203b-5985-5690-8d0c-019b79e4c306","Event","{""name"": ""booming down"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""The whooping went on, and in about a minute I come a-booming down on a\\ncut bank with smoky ghosts of big trees on it, and the current throwed\\nme off to the left and shot by, amongst a lot of snags that fairly\\nroared, the currrent was tearing by them so swift."", ""chunk_order_number"": 539, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"5db5778b-9c26-5d17-9158-27b2953a1fee","Event","{""name"": ""current throwed"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""The whooping went on, and in about a minute I come a-booming down on a\\ncut bank with smoky ghosts of big trees on it, and the current throwed\\nme off to the left and shot by, amongst a lot of snags that fairly\\nroared, the currrent was tearing by them so swift."", ""chunk_order_number"": 539, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"9ceb1b9c-d3c0-5c33-9a0c-0b31d9dffd5e","Event","{""name"": ""shot by"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""The whooping went on, and in about a minute I come a-booming down on a\\ncut bank with smoky ghosts of big trees on it, and the current throwed\\nme off to the left and shot by, amongst a lot of snags that fairly\\nroared, the currrent was tearing by them so swift."", ""chunk_order_number"": 539, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"8d5b8ca7-42ab-5c8e-bfcc-12c0b5673e68","Event","{""name"": ""roared"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""The whooping went on, and in about a minute I come a-booming down on a\\ncut bank with smoky ghosts of big trees on it, and the current throwed\\nme off to the left and shot by, amongst a lot of snags that fairly\\nroared, the currrent was tearing by them so swift."", ""chunk_order_number"": 539, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"3814a00e-1b14-5bd8-9802-00f24f6c60b7","Chunk","{""chunk_order_number"": 540, ""text"": ""In another second or two it was solid white and still again. I set perfectly still then, listening to my heart thump, and I reckon I didn\u2019t draw a breath while it thumped a hundred."", ""name"": ""Chunk 540"", ""description"": ""Text passage from CHAPTER XV."", ""chapter"": ""CHAPTER XV."", ""chunk"": ""In another second or two it was solid white and still again. I set\\nperfectly still then, listening to my heart thump, and I reckon I\\ndidn\u2019t draw a breath while it thumped a hundred."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"194b5056-9859-5a48-b0a9-dfef725c70da","Chunk","{""chunk_order_number"": 541, ""name"": ""Chunk 541"", ""description"": ""Text segment from CHAPTER XV."", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I just give up then. I knowed what the matter was. That cut bank was an\\nisland, and Jim had gone down t\u2019other side of it. It warn\u2019t no tow-head\\nthat you could float by in ten minutes. It had the big timber of a\\nregular island; it might be five or six miles long and more than half a\\nmile wide."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"6f53053b-2ce5-566e-8f5f-1675e7928e39","Object","{""name"": ""cut bank"", ""description"": ""A geographic feature in the story"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I just give up then. I knowed what the matter was. That cut bank was an\\nisland, and Jim had gone down t\u2019other side of it. It warn\u2019t no tow-head\\nthat you could float by in ten minutes. It had the big timber of a\\nregular island; it might be five or six miles long and more than half a\\nmile wide."", ""chunk_order_number"": 541, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"f054b90f-392a-5558-b8a7-5bb688b37c82","Object","{""name"": ""island"", ""description"": ""A geographic feature in the story"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I just give up then. I knowed what the matter was. That cut bank was an\\nisland, and Jim had gone down t\u2019other side of it. It warn\u2019t no tow-head\\nthat you could float by in ten minutes. It had the big timber of a\\nregular island; it might be five or six miles long and more than half a\\nmile wide."", ""chunk_order_number"": 541, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"f38397c7-096a-5efc-a709-1f8f87ac7322","Location","{""name"": ""t'other side"", ""description"": ""Location mentioned in the chunk"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I just give up then. I knowed what the matter was. That cut bank was an\\nisland, and Jim had gone down t\u2019other side of it. It warn\u2019t no tow-head\\nthat you could float by in ten minutes. It had the big timber of a\\nregular island; it might be five or six miles long and more than half a\\nmile wide."", ""chunk_order_number"": 541, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:37:26Z""}"
"bc5e95f9-62ca-558b-b566-d2eb630fe7ee","Event","{""name"": ""floating along"", ""description"": ""The act of the narrator floating along the river"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I kept quiet, with my ears cocked, about fifteen minutes, I reckon. I\\nwas floating along, of course, four or five miles an hour; but you\\ndon\u2019t ever think of that. No, you _feel_ like you are laying dead still\\non the water; and if a little glimpse of a snag slips by you don\u2019t\\nthink to yourself how fast _you\u2019re_ going, but you catch your breath\\nand think, my! how that snag\u2019s tearing along. If you think it ain\u2019t\\ndismal and lonesome out in a fog that way by yourself in the night, you\\ntry it once\u2014you\u2019ll see."", ""chunk_order_number"": 542, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-11-20T18:06:27Z""}"
"02041d4c-4753-54fa-9767-fb7229ba20d5","Intangible","{""name"": ""loneliness"", ""description"": ""The feeling of being alone"", ""chapter"": ""CHAPTER XV."", ""chunk"": ""I kept quiet, with my ears cocked, about fifteen minutes, I reckon. I\\nwas floating along, of course, four or five miles an hour; but you\\ndon\u2019t ever think of that. No, you _feel_ like you are laying dead still\\non the water; and if a little glimpse of a snag slips by you don\u2019t\\nthink to yourself how fast _you\u2019re_ going, but you catch your breath\\nand think, my! how that snag\u2019s tearing along. If you think it ain\u2019t\\ndismal and lonesome out in a fog that way by yourself in the night, you\\ntry it once\u2014you\u2019ll see."", ""chunk_order_number"": 542, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-11-20T18:06:27Z""}"
"9263ae19-5569-5ef5-b060-8eae50985141","Chunk","{""chunk_order_number"": 543, ""name"": ""Chunk 543"", ""description"": ""Text passage from CHAPTER XV."", ""chapter"": ""CHAPTER XV."", ""chunk"": ""Next, for about a half an hour, I whoops now and then; at last I hears\\nthe answer a long ways off, and tries to follow it, but I couldn\u2019t do\\nit, and directly I judged I\u2019d got into a nest of tow-heads, for I had\\nlittle dim glimpses of them on both sides of me\u2014sometimes just a narrow\\nchannel between, and some that I couldn\u2019t see I knowed was there\\nbecause I\u2019d hear the wash of the current against the old dead brush and\\ntrash that hung over the banks. Well, I warn\u2019t long loosing the whoops\\ndown amongst the tow-heads; and I only tried to chase them a little\\nwhile, anyway, because it was worse than chasing a Jack-o\u2019-lantern. You\\nnever knowed a sound dodge around so, and swap places so quick and so\\nmuch."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-11-20T10:30:00Z""}"
